Name,NumBalls,Difficulty,URL,Prerequisites
534,4,7,https://libraryofjuggling.com/Tricks/4balltricks/534.html,531,Fountain
Wimpy,4,5,https://libraryofjuggling.com/Tricks/4balltricks/Wimpy.html,Cascade
FourBallWindmill,4,7,https://libraryofjuggling.com/Tricks/4balltricks/FourBallWindmill.html,Windmill,Fountain,FourBallMillsMess
SynchFountain,4,7,https://libraryofjuggling.com/Tricks/4balltricks/SynchFountain.html,Fountain
[SynchFountain]ReverseSynchFountain,4,7,https://libraryofjuggling.com/Tricks/4balltricks/ReverseSynchFountain.html,ReverseSynchFountain
FourBallTakeouts,4,5,https://libraryofjuggling.com/Tricks/4balltricks/FourBallTakeouts.html,Takeouts,CliffsConfusion
TennesseeWaltz,4,6,https://libraryofjuggling.com/Tricks/4balltricks/TennesseeWaltz.html,Cascade,CliffsConfusion
SprungCascade,4,8,https://libraryofjuggling.com/Tricks/4balltricks/SprungCascade.html,Box,5551
Tsunami,4,7,https://libraryofjuggling.com/Tricks/4balltricks/Tsunami.html,FourBallMillsMess
FourBallShower,4,7,https://libraryofjuggling.com/Tricks/4balltricks/FourBallShower.html,Shower
[FourBallMillsMess]534MillsMess,4,8,https://libraryofjuggling.com/Tricks/4balltricks/534MillsMess.html,FourBallMillsMess,534,531MillsMess
[FourBallMillsMess]FourBallHalf-Mess,4,7,https://libraryofjuggling.com/Tricks/4balltricks/FourBallHalf-Mess.html,Half-Mess,FourBallMillsMess
FourBallMillsMess,4,8,https://libraryofjuggling.com/Tricks/4balltricks/FourBallMillsMess.html,MillsMess,ReverseFountain
Lisa,4,5,https://libraryofjuggling.com/Tricks/4balltricks/Lisa.html,Half-Box(441),FourBallColumns
Fountain,4,7,https://libraryofjuggling.com/Tricks/4balltricks/Fountain.html,Half-Box(441)
[Fountain]ReverseFountain,4,7,https://libraryofjuggling.com/Tricks/4balltricks/ReverseFountain.html,Fountain
[Pistons]SynchPistons,4,6,https://libraryofjuggling.com/Tricks/4balltricks/SynchPistons.html,FourBallColumns
Pistons,4,7,https://libraryofjuggling.com/Tricks/4balltricks/Pistons.html,Fountain
[FourBallHalfShower]Arches,4,7,https://libraryofjuggling.com/Tricks/4balltricks/Arches.html,FourBallHalfShower
FourBallHalfShower,4,6,https://libraryofjuggling.com/Tricks/4balltricks/FourBallHalfShower.html,Half-Shower,Wimpy
DanceysDevilment,4,6,https://libraryofjuggling.com/Tricks/4balltricks/Dancey'sDevilment.html,RubensteinsRevenge
[FourBallColumns]FourBallRainbowCross,4,6,https://libraryofjuggling.com/Tricks/4balltricks/FourBallRainbowCross.html,FourBallColumns,RainbowArches
FourBallColumns,4,5,https://libraryofjuggling.com/Tricks/4balltricks/FourBallColumns.html,SynchFountain,Columns
[FourBallBox]FourBallStackedBox,4,7,https://libraryofjuggling.com/Tricks/4balltricks/FourBallStackedBox.html,Box,High-LowShower
CliffsConfusion,4,6,https://libraryofjuggling.com/Tricks/4balltricks/Cliff'sConfusion.html,MillsMess
531,3,5,https://libraryofjuggling.com/Tricks/3balltricks/531.html,Shower
FourBallBox,4,7,https://libraryofjuggling.com/Tricks/4balltricks/FourBallBox.html,Box,ThreeInOne,SprungCascade
[Half-Box(441)]Reverse441(Half-Box),3,4,https://libraryofjuggling.com/Tricks/3balltricks/Reverse441(Half-Box).html,Half-Box(441)
Half-Box(441),3,4,https://libraryofjuggling.com/Tricks/3balltricks/Half-Box(441).html
[423]TheW,3,2,https://libraryofjuggling.com/Tricks/3balltricks/TheW.html,423
423,3,2,https://libraryofjuggling.com/Tricks/3balltricks/423.html
[Windmill]ChopShower,3,6,https://libraryofjuggling.com/Tricks/3balltricks/ChopShower.html,Windmill,CrossedArmReverseCascade
Windmill,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Windmill.html,ReverseCascade,MillsMess
[Weave]OrinocoFlow,3,5,https://libraryofjuggling.com/Tricks/3balltricks/OrinocoFlow.html,Weave
Weave,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Weave.html,423,BurkesBarrage
TruffleShuffle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/TruffleShuffle.html,Shuffle-Switch
Triazzle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Triazzle.html,Shower
TomsTrick,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Tom'sTrick.html,Chops,BostonShuffle
Takearound,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Takearound.html,Takeouts,FlyingDiscoDrop
StatueofLiberty,3,4,https://libraryofjuggling.com/Tricks/3balltricks/StatueofLiberty.html,Half-Shower
ShufflersMess,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Shuffler'sMess.html,531,MillsMess,531MillsMess
Snake,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Snake.html,Shower
Shuffle,3,7,https://libraryofjuggling.com/Tricks/3balltricks/Shuffle.html,Shower,Box
ThreeInOne,3,7,https://libraryofjuggling.com/Tricks/3balltricks/ThreeInOne.html
[Shuffle]LowShuffle,3,7,https://libraryofjuggling.com/Tricks/3balltricks/LowShuffle.html,Shuffle
Shower-Cascade,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Shower-Cascade.html,Shower
[Shower]UnderarmShower,3,5,https://libraryofjuggling.com/Tricks/3balltricks/UnderarmShower.html,Shower
[Shower]ShowerSwapVariation,3,5,https://libraryofjuggling.com/Tricks/3balltricks/ShowerSwapVariation.html,Shower,Shuffle-Switch
Shower,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Shower.html,Half-Shower,Half-Box(441)
[Shower]High-LowShower,3,5,https://libraryofjuggling.com/Tricks/3balltricks/High-LowShower.html,Shower
[SandboxShuffle]Frances,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Frances.html,RomeosRevenge,SandboxShuffle
[Shower]CrossedArmShower,3,7,https://libraryofjuggling.com/Tricks/3balltricks/CrossedArmShower.html,Shower
[Shower]ReverseCrossedArmShower,3,7,https://libraryofjuggling.com/Tricks/3balltricks/ReverseCrossedArmShower.html,Shower
[Shower]BrokenShower,3,5,https://libraryofjuggling.com/Tricks/3balltricks/BrokenShower.html,Shower,Shower-Cascade
SandboxShuffle,3,5,https://libraryofjuggling.com/Tricks/3balltricks/SandboxShuffle.html,Cascade
RubensteinsRevenge,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Rubenstein'sRevenge.html,MillsMess
RomeosRevenge,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Romeo'sRevenge.html,RubensteinsRevenge
RelfsRubensteins,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Relf'sRubensteins.html,RubensteinsRevenge,RomeosRevenge
RipleysRainbow,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Ripley'sRainbow.html,Cascade
RelfsRevenge6,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Relf'sRevenge6.html,RubensteinsRevenge
PenmansPandemonium,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Penman'sPandemonium.html,OrkasMess,SandboxShuffle
RelfsRevenge,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Relf'sRevenge.html,Follow,Weave
PendulumDrop,3,4,https://libraryofjuggling.com/Tricks/3balltricks/PendulumDrop.html
OrkasMess,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Orka'sMess.html,Cascade
RolfsWave,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Rolf'sWave.html,GeorgianShuffle,KingstonShuffle
[Olas]CompressedOlas,3,6,https://libraryofjuggling.com/Tricks/3balltricks/CompressedOlas.html,Olas
Olas,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Olas.html,Cascade
NelsonsNemesis,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Nelson'sNemesis.html,Columns,RubensteinsRevenge
[MillsMess]MillsMessShower,3,5,https://libraryofjuggling.com/Tricks/3balltricks/MillsMessShower.html,MillsMess,Shower
[MillsMess]ReverseMillsMess,3,5,https://libraryofjuggling.com/Tricks/3balltricks/ReverseMillsMess.html,MillsMess
[MillsMess]Half-Mess,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Half-Mess.html,MillsMess
[MillsMess]FlosMess,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Flo'sMess.html,MillsMess
[MillsMess]FlippedMess,3,5,https://libraryofjuggling.com/Tricks/3balltricks/FlippedMess.html,MillsMess
[MillsMess]FakeMess,3,3,https://libraryofjuggling.com/Tricks/3balltricks/FakeMess.html,423
[MillsMess]Charley,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Charley.html,CrossedArmCascade,CrossedArmReverseCascade,MillsMess
[MillsMess]531MillsMess,3,6,https://libraryofjuggling.com/Tricks/3balltricks/531MillsMess.html,531,MillsMess
[MillsMess]441MillsMess,3,6,https://libraryofjuggling.com/Tricks/3balltricks/441MillsMess.html,Reverse441(Half-Box),MillsMess
MikesMess,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Mike'sMess.html,CrossedArmReverseCascade
MillsMess,3,5,https://libraryofjuggling.com/Tricks/3balltricks/MillsMess.html,ReverseCascade
MardensMarvel,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Marden'sMarvel.html,RubensteinsRevenge,Windmill
MakasMess,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Maka'sMess.html,CrossedArmReverseCascade
ManghamsMangle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Mangham'sMangle.html,Cascade
LukesLobotomy,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Luke'sLobotomy.html,CrossedArmReverseCascade,BuffaloShuffle
Levels,3,7,https://libraryofjuggling.com/Tricks/3balltricks/Levels.html,N-Box,LukesShuffle
Kraken,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Kraken.html,MillsMess,CherryPicker
KingstonShuffle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/KingstonShuffle.html,GeorgianShuffle
KingofHearts,3,4,https://libraryofjuggling.com/Tricks/3balltricks/KingofHearts.html,KingstonShuffle
KatosCrux,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Kato'sCrux.html,SandboxShuffle
JugglersTennis,3,2,https://libraryofjuggling.com/Tricks/3balltricks/JugglersTennis.html,Cascade
Jeanne,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Jeanne.html,OrkasMess,RubensteinsRevenge
InvertedShower,3,8,https://libraryofjuggling.com/Tricks/3balltricks/InvertedShower.html,Factory
IcelandicShuffle,3,5,https://libraryofjuggling.com/Tricks/3balltricks/IcelandicShuffle.html,GeorgianScuffle,Kraken
HarrisonsHang,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Harrison'sHang.html,Half-Box(441),PenmansPandemonium
HandsOfTime,3,4,https://libraryofjuggling.com/Tricks/3balltricks/HandsOfTime.html,Shower,Windmill
Half-Shower,3,3,https://libraryofjuggling.com/Tricks/3balltricks/Half-Shower.html,Cascade,JugglersTennis
Grace,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Grace.html,GeorgianShuffle
[GeorgianShuffle]SymmetricGeorgianShuffle,3,5,https://libraryofjuggling.com/Tricks/3balltricks/SymmetricGeorgianShuffle.html,GeorgianShuffle
[GeorgianShuffle]SingaporeShuffle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/SingaporeShuffle.html,GeorgianShuffle
[GeorgianShuffle]DavenportShuffle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/DavenportShuffle.html,GeorgianShuffle
[GeorgianShuffle]BuffaloShuffle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/BuffaloShuffle.html,GeorgianShuffle
GeorgianShuffle,3,4,https://libraryofjuggling.com/Tricks/3balltricks/GeorgianShuffle.html,Cascade
[GeorgianScuffle]SymmetricGeorgianScuffle,3,6,https://libraryofjuggling.com/Tricks/3balltricks/SymmetricGeorgianScuffle.html,GeorgianScuffle,Kraken
Frostbite,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Frostbite.html,Reverse441(Half-Box)
Forklift,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Forklift.html,GeorgianShuffle
GeorgianScuffle,3,5,https://libraryofjuggling.com/Tricks/3balltricks/GeorgianScuffle.html,GeorgianShuffle,Kraken
FranticCascade,3,6,https://libraryofjuggling.com/Tricks/3balltricks/FranticCascade.html,CrossedArmCascade
[Factory]ZebraFactory,3,6,https://libraryofjuggling.com/Tricks/3balltricks/ZebraFactory.html,Factory,N-Box
FlyingDiscoDrop,3,5,https://libraryofjuggling.com/Tricks/3balltricks/FlyingDiscoDrop.html,Shower,OrkasMess,HandsOfTime
[Factory]ReverseFactory,3,4,https://libraryofjuggling.com/Tricks/3balltricks/ReverseFactory.html,Factory
Follow,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Follow.html,423
[Factory]RelfsFactory,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Relf'sFactory.html,Factory,ManghamsMangle
[Factory]CrossedArmFactory,3,5,https://libraryofjuggling.com/Tricks/3balltricks/CrossedArmFactory.html,Factory
[FakeColumns]Oy-Oy,3,2,https://libraryofjuggling.com/Tricks/3balltricks/Oy-Oy.html,Yo-Yo
Factory,3,3,https://libraryofjuggling.com/Tricks/3balltricks/Factory.html,FakeColumns
[FakeColumns]Yo-Yo,3,2,https://libraryofjuggling.com/Tricks/3balltricks/Yo-Yo.html,FakeColumns
FakeColumns,3,2,https://libraryofjuggling.com/Tricks/3balltricks/FakeColumns.html
DavidsDilemma,3,4,https://libraryofjuggling.com/Tricks/3balltricks/David'sDilemma.html,Shower
[CrossedArmCascade]CrossedArmReverseCascade,3,4,https://libraryofjuggling.com/Tricks/3balltricks/CrossedArmReverseCascade.html,ReverseCascade
CrossedArmCascade,3,4,https://libraryofjuggling.com/Tricks/3balltricks/CrossedArmCascade.html,Cascade
[Columns]Shuffle-Switch,3,3,https://libraryofjuggling.com/Tricks/3balltricks/Shuffle-Switch.html,Columns
[Columns]ColumnShowVar,3,5,https://libraryofjuggling.com/Tricks/3balltricks/ColumnShowVar.html,Columns,Shower
[Columns]ReverseInfinity,3,3,https://libraryofjuggling.com/Tricks/3balltricks/ReverseInfinity.html,Columns
[Columns]ReverseCrossunder,3,4,https://libraryofjuggling.com/Tricks/3balltricks/ReverseCrossunder.html,Columns
Cascade,3,2,https://libraryofjuggling.com/Tricks/3balltricks/Cascade.html
[BurkesBarrage]Takeouts,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Takeouts.html,Cascade
BurkesBarrage,3,4,https://libraryofjuggling.com/Tricks/3balltricks/Burke'sBarrage.html,Takeouts,FakeMess
[Box]UnderarmBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/UnderarmBox.html,Box
[Box]TrueBox,3,7,https://libraryofjuggling.com/Tricks/3balltricks/TrueBox.html,Box,InvertedShower
[Box]ThreadedBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/ThreadedBox.html,Box
[Box]SwitchedBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/SwitchedBox.html,Box
[Box]SwapBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/SwapBox.html,Box,Shuffle-Switch
[Box]InvertedBox,3,7,https://libraryofjuggling.com/Tricks/3balltricks/InvertedBox.html,N-Box,LukesShuffle
[Box]PenmansBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Penman'sBox.html,Box,PenmansPandemonium
[Box]N-Box,3,7,https://libraryofjuggling.com/Tricks/3balltricks/N-Box.html,Box,Shuffle
[Box]LukesShuffle,3,7,https://libraryofjuggling.com/Tricks/3balltricks/Luke'sShuffle.html,Box,Shuffle
[Box]KarasBox,3,7,https://libraryofjuggling.com/Tricks/3balltricks/Karas'Box.html,BizarreBox
[Box]GilligansBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Gilligan'sBox.html,BrokenBox
[Box]ExtendedBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/ExtendedBox.html,Box
[Box]BurstBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/BurstBox.html,BrokenBox,GilligansBox
[Box]BizarreBox,3,7,https://libraryofjuggling.com/Tricks/3balltricks/BizarreBox.html,Box
Box,3,6,https://libraryofjuggling.com/Tricks/3balltricks/Box.html,Half-Box(441),Shower
[Box]BrokenBox,3,6,https://libraryofjuggling.com/Tricks/3balltricks/BrokenBox.html,Box,Shower-Cascade,BurstBox
[BostonShuffle]BurkesSlam,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Burke'sSlam.html,BostonShuffle,Takeouts
[BostonShuffle]PetersShuffle,3,5,https://libraryofjuggling.com/Tricks/3balltricks/Peter'sShuffle.html,Chops,BostonShuffle
BostonShuffle,3,5,https://libraryofjuggling.com/Tricks/3balltricks/BostonShuffle.html,Cascade,Shuffle
[BostonMess]CherryPicker,3,6,https://libraryofjuggling.com/Tricks/3balltricks/CherryPicker.html,BostonMess
